0x680, Time, 81, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3394, Pack SOC, 72
0x683, Time, 82, High Cell Voltage, 38127, Low Cell Voltage, 36446, Average Cell Voltage 20992
0x682, Time, 82, Pack Amphours, 152, Internal Temp, 25
0x151, Time, 20017, AC Current, 0, DC Current, 0
0x251, Time, 20021, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 20033, ERPM, 0, MC Input Voltage, 1
0x151, Time, 20037, AC Current, 0, DC Current, 0
0x251, Time, 20041, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x683, Time, 20050, High Cell Voltage, 38133, Low Cell Voltage, 36466, Average Cell Voltage 23552
0x682, Time, 20050, Pack Amphours, 152, Internal Temp, 25
0x681, Time, 20050, Input Supply Voltage, 119, Pack Current, 0
0x680, Time, 20051, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3395, Pack SOC, 72
0x051, Time, 20053, ERPM, 0, MC Input Voltage, 1
0x151, Time, 20057, AC Current, 0, DC Current, 0
0x251, Time, 20061, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 20073, ERPM, 0, MC Input Voltage, 1
0x151, Time, 20077, AC Current, 0, DC Current, 0
0x251, Time, 20081, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 20093, ERPM, 0, MC Input Voltage, 1
0x151, Time, 20097, AC Current, 0, DC Current, 0
0x251, Time, 20101, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 20113, ERPM, 0, MC Input Voltage, 1
0x151, Time, 20117, AC Current, 0, DC Current, 0
0x251, Time, 20121, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 20133, ERPM, 0, MC Input Voltage, 1
0x151, Time, 20137, AC Current, 0, DC Current, 0
0x251, Time, 20141, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 20153, ERPM, 0, MC Input Voltage, 1
0x683, Time, 20154, High Cell Voltage, 38133, Low Cell Voltage, 36467, Average Cell Voltage 23552
0x682, Time, 20154, Pack Amphours, 152, Internal Temp, 25
0x681, Time, 20154, Input Supply Voltage, 119, Pack Current, 0
0x680, Time, 20155, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3395, Pack SOC, 72
0x151, Time, 20157, AC Current, 0, DC Current, 0
0x251, Time, 20161, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 20173, ERPM, 0, MC Input Voltage, 1
0x151, Time, 20177, AC Current, 0, DC Current, 0
0x251, Time, 20181, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 20193, ERPM, 0, MC Input Voltage, 1
0x151, Time, 20197, AC Current, 0, DC Current, 0
0x251, Time, 20201, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 20213, ERPM, 0, MC Input Voltage, 1
0x151, Time, 20217, AC Current, 0, DC Current, 0
0x251, Time, 20221, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 20233, ERPM, 0, MC Input Voltage, 1
0x1839F380, Time, 20328, Highest Cell Temp, 215, Average Cell Temp, 36
0x151, Time, 20348, AC Current, 0, DC Current, 0
0x251, Time, 20348, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 20353, ERPM, 0, MC Input Voltage, 1
0x151, Time, 20357, AC Current, 0, DC Current, 0
0x251, Time, 20361, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x681, Time, 20362, Input Supply Voltage, 119, Pack Current, 0
0x683, Time, 20362, High Cell Voltage, 38133, Low Cell Voltage, 36466, Average Cell Voltage 23552
0x682, Time, 20362, Pack Amphours, 152, Internal Temp, 25
0x680, Time, 20363, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3395, Pack SOC, 72
0x051, Time, 20373, ERPM, 0, MC Input Voltage, 1
0x151, Time, 20377, AC Current, 0, DC Current, 0
0x251, Time, 20381, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 20393, ERPM, 0, MC Input Voltage, 1
0x151, Time, 20397, AC Current, 0, DC Current, 0
0x251, Time, 20401, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 20413, ERPM, 0, MC Input Voltage, 1
0x151, Time, 20417, AC Current, 0, DC Current, 0
0x251, Time, 20421, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 20433, ERPM, 0, MC Input Voltage, 1
0x151, Time, 20437, AC Current, 0, DC Current, 0
0x251, Time, 20441, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 20453, ERPM, 0, MC Input Voltage, 1
0x151, Time, 20457, AC Current, 0, DC Current, 0
0x251, Time, 20461, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x682, Time, 20466, Pack Amphours, 152, Internal Temp, 25
0x683, Time, 20466, High Cell Voltage, 38133, Low Cell Voltage, 36466, Average Cell Voltage 23552
0x681, Time, 20466, Input Supply Voltage, 119, Pack Current, 0
0x680, Time, 20467, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3395, Pack SOC, 72
0x051, Time, 20473, ERPM, 0, MC Input Voltage, 1
0x151, Time, 20477, AC Current, 0, DC Current, 0
0x251, Time, 20481, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 20493, ERPM, 0, MC Input Voltage, 1
0x151, Time, 20497, AC Current, 0, DC Current, 0
0x251, Time, 20501, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 20513, ERPM, 0, MC Input Voltage, 1
0x151, Time, 20517, AC Current, 0, DC Current, 0
0x251, Time, 20521, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 20533, ERPM, 0, MC Input Voltage, 1
0x151, Time, 20537, AC Current, 0, DC Current, 0
0x251, Time, 20541, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 20553, ERPM, 0, MC Input Voltage, 1
0x151, Time, 20557, AC Current, 0, DC Current, 0
0x251, Time, 20561, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x683, Time, 20570, High Cell Voltage, 38133, Low Cell Voltage, 36466, Average Cell Voltage 23552
0x682, Time, 20570, Pack Amphours, 152, Internal Temp, 25
0x681, Time, 20570, Input Supply Voltage, 119, Pack Current, 0
0x680, Time, 20571, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3395, Pack SOC, 72
0x051, Time, 20573, ERPM, 0, MC Input Voltage, 1
0x151, Time, 20577, AC Current, 0, DC Current, 0
0x251, Time, 20581, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x1839F380, Time, 20675, Highest Cell Temp, 215, Average Cell Temp, 36
0x051, Time, 20696, ERPM, 0, MC Input Voltage, 1
0x051, Time, 20696, ERPM, 0, MC Input Voltage, 1
0x151, Time, 20697, AC Current, 0, DC Current, 0
0x251, Time, 20701, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 20713, ERPM, 0, MC Input Voltage, 1
0x151, Time, 20717, AC Current, 0, DC Current, 0
0x251, Time, 20721, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 20733, ERPM, 0, MC Input Voltage, 1
0x151, Time, 20737, AC Current, 0, DC Current, 0
0x251, Time, 20741, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 20753, ERPM, 0, MC Input Voltage, 1
0x151, Time, 20757, AC Current, 0, DC Current, 0
0x251, Time, 20761, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 20773, ERPM, 0, MC Input Voltage, 1
0x151, Time, 20777, AC Current, 0, DC Current, 0
0x681, Time, 20778, Input Supply Voltage, 119, Pack Current, 0
0x683, Time, 20778, High Cell Voltage, 38134, Low Cell Voltage, 36466, Average Cell Voltage 23552
0x682, Time, 20778, Pack Amphours, 152, Internal Temp, 25
0x680, Time, 20779, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3395, Pack SOC, 72
0x251, Time, 20781, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 20793, ERPM, 0, MC Input Voltage, 1
0x151, Time, 20797, AC Current, 0, DC Current, 0
0x251, Time, 20801, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 20813, ERPM, 0, MC Input Voltage, 1
0x151, Time, 20817, AC Current, 0, DC Current, 0
0x251, Time, 20821, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 20833, ERPM, 0, MC Input Voltage, 1
0x151, Time, 20837, AC Current, 0, DC Current, 0
0x251, Time, 20841, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 20853, ERPM, 0, MC Input Voltage, 1
0x151, Time, 20857, AC Current, 0, DC Current, 0
0x251, Time, 20861, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 20873, ERPM, 0, MC Input Voltage, 1
0x151, Time, 20877, AC Current, 0, DC Current, 0
0x251, Time, 20881, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x681, Time, 20882, Input Supply Voltage, 119, Pack Current, 0
0x683, Time, 20882, High Cell Voltage, 38134, Low Cell Voltage, 36465, Average Cell Voltage 23552
0x682, Time, 20882, Pack Amphours, 152, Internal Temp, 25
0x680, Time, 20883, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3395, Pack SOC, 72
0x051, Time, 20893, ERPM, 0, MC Input Voltage, 1
0x151, Time, 20897, AC Current, 0, DC Current, 0
0x251, Time, 20901, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 20913, ERPM, 0, MC Input Voltage, 1
0x151, Time, 20917, AC Current, 0, DC Current, 0
0x251, Time, 20921, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x1839F380, Time, 21016, Highest Cell Temp, 215, Average Cell Temp, 36
0x051, Time, 21036, ERPM, 0, MC Input Voltage, 1
0x051, Time, 21036, ERPM, 0, MC Input Voltage, 1
0x151, Time, 21037, AC Current, 0, DC Current, 0
0x251, Time, 21041, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 21053, ERPM, 0, MC Input Voltage, 1
0x151, Time, 21057, AC Current, 0, DC Current, 0
0x251, Time, 21061, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 21073, ERPM, 0, MC Input Voltage, 1
0x151, Time, 21077, AC Current, 0, DC Current, 0
0x251, Time, 21081, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x683, Time, 21090, High Cell Voltage, 38133, Low Cell Voltage, 36468, Average Cell Voltage 23552
0x682, Time, 21090, Pack Amphours, 152, Internal Temp, 25
0x681, Time, 21090, Input Supply Voltage, 119, Pack Current, 0
0x680, Time, 21090, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3395, Pack SOC, 72
0x051, Time, 21093, ERPM, 0, MC Input Voltage, 1
0x151, Time, 21097, AC Current, 0, DC Current, 0
0x251, Time, 21101, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 21113, ERPM, 0, MC Input Voltage, 1
0x151, Time, 21117, AC Current, 0, DC Current, 0
0x251, Time, 21121, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 21133, ERPM, 0, MC Input Voltage, 1
0x151, Time, 21137, AC Current, 0, DC Current, 0
0x251, Time, 21141, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 21153, ERPM, 0, MC Input Voltage, 1
0x151, Time, 21157, AC Current, 0, DC Current, 0
0x251, Time, 21161, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 21173, ERPM, 1, MC Input Voltage, 2
0x151, Time, 21177, AC Current, 0, DC Current, 0
0x251, Time, 21181, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 21193, ERPM, 2, MC Input Voltage, 1
0x683, Time, 21194, High Cell Voltage, 38134, Low Cell Voltage, 36466, Average Cell Voltage 23552
0x682, Time, 21194, Pack Amphours, 152, Internal Temp, 25
0x681, Time, 21194, Input Supply Voltage, 119, Pack Current, 0
0x680, Time, 21194, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3395, Pack SOC, 72
0x151, Time, 21197, AC Current, 0, DC Current, 0
0x251, Time, 21201, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 21213, ERPM, 1, MC Input Voltage, 1
0x151, Time, 21217, AC Current, 0, DC Current, 0
0x251, Time, 21221, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 21233, ERPM, 2, MC Input Voltage, 1
0x151, Time, 21237, AC Current, 0, DC Current, 0
0x251, Time, 21241, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 21253, ERPM, 2, MC Input Voltage, 1
0x151, Time, 21257, AC Current, 0, DC Current, 0
0x251, Time, 21261, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 21273, ERPM, 3, MC Input Voltage, 1
0x151, Time, 21277, AC Current, 0, DC Current, 0
0x1839F380, Time, 21374, Highest Cell Temp, 215, Average Cell Temp, 36
0x051, Time, 21394, ERPM, 1, MC Input Voltage, 1
0x251, Time, 21394, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x151, Time, 21397, AC Current, 0, DC Current, 0
0x251, Time, 21401, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x683, Time, 21402, High Cell Voltage, 38133, Low Cell Voltage, 36467, Average Cell Voltage 23808
0x682, Time, 21402, Pack Amphours, 152, Internal Temp, 25
0x681, Time, 21402, Input Supply Voltage, 119, Pack Current, 0
0x680, Time, 21402, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3395, Pack SOC, 72
0x051, Time, 21413, ERPM, 0, MC Input Voltage, 1
0x151, Time, 21417, AC Current, 0, DC Current, 0
0x251, Time, 21421, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 21433, ERPM, 1, MC Input Voltage, 1
0x151, Time, 21437, AC Current, 0, DC Current, 0
0x251, Time, 21441, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 21453, ERPM, 2, MC Input Voltage, 1
0x151, Time, 21457, AC Current, 0, DC Current, 0
0x251, Time, 21461, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 21473, ERPM, 1, MC Input Voltage, 1
0x151, Time, 21477, AC Current, 0, DC Current, 0
0x251, Time, 21481, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 21493, ERPM, 2, MC Input Voltage, 1
0x151, Time, 21497, AC Current, 0, DC Current, 0
0x251, Time, 21501, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x683, Time, 21506, High Cell Voltage, 38133, Low Cell Voltage, 36468, Average Cell Voltage 23808
0x682, Time, 21506, Pack Amphours, 152, Internal Temp, 25
0x681, Time, 21506, Input Supply Voltage, 119, Pack Current, 0
0x680, Time, 21506, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3395, Pack SOC, 72
0x051, Time, 21513, ERPM, 1, MC Input Voltage, 1
0x151, Time, 21517, AC Current, 0, DC Current, 0
0x251, Time, 21521, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 21533, ERPM, 2, MC Input Voltage, 1
0x151, Time, 21537, AC Current, 0, DC Current, 0
0x251, Time, 21541, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 21553, ERPM, 1, MC Input Voltage, 1
0x151, Time, 21557, AC Current, 0, DC Current, 0
0x251, Time, 21561, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 21573, ERPM, 1, MC Input Voltage, 1
0x151, Time, 21577, AC Current, 0, DC Current, 0
0x251, Time, 21581, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 21593, ERPM, 0, MC Input Voltage, 1
0x151, Time, 21597, AC Current, 0, DC Current, 0
0x251, Time, 21601, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x683, Time, 21610, High Cell Voltage, 38134, Low Cell Voltage, 36467, Average Cell Voltage 23808
0x682, Time, 21610, Pack Amphours, 152, Internal Temp, 25
0x681, Time, 21610, Input Supply Voltage, 119, Pack Current, 0
0x680, Time, 21610, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3395, Pack SOC, 72
0x051, Time, 21613, ERPM, 1, MC Input Voltage, 1
0x1839F380, Time, 21710, Highest Cell Temp, 215, Average Cell Temp, 36
0x251, Time, 21730, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x151, Time, 21731, AC Current, 0, DC Current, 0
0x051, Time, 21733, ERPM, 0, MC Input Voltage, 1
0x151, Time, 21737, AC Current, 0, DC Current, 0
0x251, Time, 21741, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 21753, ERPM, 0, MC Input Voltage, 1
0x151, Time, 21757, AC Current, 0, DC Current, 0
0x251, Time, 21761, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 21773, ERPM, 0, MC Input Voltage, 1
0x151, Time, 21777, AC Current, 0, DC Current, 0
0x251, Time, 21781, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 21793, ERPM, 0, MC Input Voltage, 1
0x151, Time, 21797, AC Current, 0, DC Current, 0
0x251, Time, 21801, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 21813, ERPM, 0, MC Input Voltage, 1
0x151, Time, 21817, AC Current, 0, DC Current, 0
0x680, Time, 21818, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3395, Pack SOC, 72
0x683, Time, 21818, High Cell Voltage, 38134, Low Cell Voltage, 36469, Average Cell Voltage 23808
0x682, Time, 21818, Pack Amphours, 152, Internal Temp, 25
0x681, Time, 21818, Input Supply Voltage, 119, Pack Current, 0
0x251, Time, 21821, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 21833, ERPM, 0, MC Input Voltage, 1
0x151, Time, 21837, AC Current, 0, DC Current, 0
0x251, Time, 21841, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 21853, ERPM, 0, MC Input Voltage, 1
0x151, Time, 21857, AC Current, 0, DC Current, 0
0x251, Time, 21861, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 21873, ERPM, 0, MC Input Voltage, 1
0x151, Time, 21877, AC Current, 0, DC Current, 0
0x251, Time, 21881, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 21893, ERPM, 0, MC Input Voltage, 1
0x151, Time, 21897, AC Current, 0, DC Current, 0
0x251, Time, 21901, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 21913, ERPM, 0, MC Input Voltage, 1
0x151, Time, 21917, AC Current, 0, DC Current, 0
0x251, Time, 21921, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x680, Time, 21922, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3395, Pack SOC, 72
0x683, Time, 21922, High Cell Voltage, 38134, Low Cell Voltage, 36468, Average Cell Voltage 23808
0x682, Time, 21922, Pack Amphours, 152, Internal Temp, 25
0x681, Time, 21922, Input Supply Voltage, 119, Pack Current, 0
0x051, Time, 21933, ERPM, 0, MC Input Voltage, 1
0x151, Time, 21937, AC Current, 0, DC Current, 0
0x251, Time, 21941, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 21953, ERPM, 0, MC Input Voltage, 1
0x151, Time, 21957, AC Current, 0, DC Current, 0
0x251, Time, 21961, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 21973, ERPM, 0, MC Input Voltage, 1
0x151, Time, 21977, AC Current, 0, DC Current, 0
0x251, Time, 21981, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x1839F380, Time, 22076, Highest Cell Temp, 215, Average Cell Temp, 36
0x051, Time, 22097, ERPM, 0, MC Input Voltage, 1
0x051, Time, 22097, ERPM, 0, MC Input Voltage, 1
0x151, Time, 22097, AC Current, 0, DC Current, 0
0x251, Time, 22101, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 22113, ERPM, 0, MC Input Voltage, 1
0x151, Time, 22117, AC Current, 0, DC Current, 0
0x251, Time, 22121, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x682, Time, 22130, Pack Amphours, 152, Internal Temp, 25
0x683, Time, 22130, High Cell Voltage, 38133, Low Cell Voltage, 36468, Average Cell Voltage 23808
0x681, Time, 22130, Input Supply Voltage, 119, Pack Current, 0
0x680, Time, 22130, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3395, Pack SOC, 72
0x051, Time, 22133, ERPM, 0, MC Input Voltage, 1
0x151, Time, 22137, AC Current, 0, DC Current, 0
0x251, Time, 22141, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 22153, ERPM, 0, MC Input Voltage, 1
0x151, Time, 22157, AC Current, 0, DC Current, 0
0x251, Time, 22161, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 22173, ERPM, 0, MC Input Voltage, 1
0x151, Time, 22177, AC Current, 0, DC Current, 0
0x251, Time, 22181, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 22193, ERPM, 0, MC Input Voltage, 1
0x151, Time, 22197, AC Current, 0, DC Current, 0
0x251, Time, 22201, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 22213, ERPM, 0, MC Input Voltage, 1
0x151, Time, 22217, AC Current, 0, DC Current, 0
0x251, Time, 22221, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 22233, ERPM, 0, MC Input Voltage, 1
0x683, Time, 22234, High Cell Voltage, 38135, Low Cell Voltage, 36469, Average Cell Voltage 23808
0x682, Time, 22234, Pack Amphours, 152, Internal Temp, 25
0x681, Time, 22234, Input Supply Voltage, 119, Pack Current, 0
0x680, Time, 22234, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3395, Pack SOC, 72
0x151, Time, 22237, AC Current, 0, DC Current, 0
0x251, Time, 22241, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 22253, ERPM, 0, MC Input Voltage, 1
0x151, Time, 22257, AC Current, 0, DC Current, 0
0x251, Time, 22261, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 22273, ERPM, 0, MC Input Voltage, 1
0x151, Time, 22277, AC Current, 0, DC Current, 0
0x251, Time, 22281, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 22293, ERPM, 0, MC Input Voltage, 1
0x151, Time, 22297, AC Current, 0, DC Current, 0
0x251, Time, 22301, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 22313, ERPM, 0, MC Input Voltage, 1
0x151, Time, 22317, AC Current, 0, DC Current, 0
0x251, Time, 22321, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x1839F380, Time, 22423, Highest Cell Temp, 215, Average Cell Temp, 36
0x151, Time, 22444, AC Current, 0, DC Current, 0
0x683, Time, 22444, High Cell Voltage, 38134, Low Cell Voltage, 36468, Average Cell Voltage 23808
0x680, Time, 22444, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3395, Pack SOC, 72
0x051, Time, 22444, ERPM, 0, MC Input Voltage, 1
0x051, Time, 22453, ERPM, 0, MC Input Voltage, 1
0x151, Time, 22457, AC Current, 0, DC Current, 0
0x251, Time, 22461, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 22473, ERPM, 0, MC Input Voltage, 1
0x151, Time, 22477, AC Current, 0, DC Current, 0
0x251, Time, 22481, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 22493, ERPM, 0, MC Input Voltage, 1
0x151, Time, 22497, AC Current, 0, DC Current, 0
0x251, Time, 22501, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 22513, ERPM, 0, MC Input Voltage, 1
0x151, Time, 22517, AC Current, 0, DC Current, 0
0x251, Time, 22521, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 22533, ERPM, 0, MC Input Voltage, 1
0x151, Time, 22537, AC Current, 0, DC Current, 0
0x251, Time, 22541, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x680, Time, 22546, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3395, Pack SOC, 72
0x683, Time, 22546, High Cell Voltage, 38134, Low Cell Voltage, 36469, Average Cell Voltage 23808
0x682, Time, 22546, Pack Amphours, 152, Internal Temp, 25
0x681, Time, 22546, Input Supply Voltage, 119, Pack Current, 0
0x051, Time, 22553, ERPM, 0, MC Input Voltage, 1
0x151, Time, 22557, AC Current, 0, DC Current, 0
0x251, Time, 22561, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 22573, ERPM, 0, MC Input Voltage, 1
0x151, Time, 22577, AC Current, 0, DC Current, 0
0x251, Time, 22581, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 22593, ERPM, 0, MC Input Voltage, 1
0x151, Time, 22597, AC Current, 0, DC Current, 0
0x251, Time, 22601, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 22613, ERPM, 0, MC Input Voltage, 1
0x151, Time, 22617, AC Current, 0, DC Current, 0
0x251, Time, 22621, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 22633, ERPM, 0, MC Input Voltage, 1
0x151, Time, 22637, AC Current, 0, DC Current, 0
0x251, Time, 22641, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x680, Time, 22650, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3395, Pack SOC, 72
0x683, Time, 22650, High Cell Voltage, 38134, Low Cell Voltage, 36468, Average Cell Voltage 23808
0x682, Time, 22650, Pack Amphours, 152, Internal Temp, 25
0x681, Time, 22650, Input Supply Voltage, 119, Pack Current, 0
0x051, Time, 22653, ERPM, 0, MC Input Voltage, 1
0x151, Time, 22657, AC Current, 0, DC Current, 0
0x251, Time, 22661, Controller Temp, 399, Motor Temp, 490, Fault Code, 2
0x051, Time, 22673, ERPM, 0, MC Input Voltage, 1
0x151, Time, 22677, AC Current, 0, DC Current, 0
