0x680, Time, 70, Relay State 1, 0x0, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3470, Pack SOC, 82
0x683, Time, 71, High Cell Voltage, 38950, Low Cell Voltage, 37599, Average Cell Voltage 41984
0x682, Time, 71, Pack Amphours, 173, Internal Temp, 24
0x151, Time, 32305, AC Current, 257, DC Current, 32
0x251, Time, 32306, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x680, Time, 32311, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3457, Pack SOC, 82
0x683, Time, 32311, High Cell Voltage, 38781, Low Cell Voltage, 37468, Average Cell Voltage 3584
0x682, Time, 32311, Pack Amphours, 173, Internal Temp, 24
0x681, Time, 32312, Input Supply Voltage, 118, Pack Current, 26
0x051, Time, 32318, ERPM, 61024, MC Input Voltage, 345
0x151, Time, 32322, AC Current, 253, DC Current, 31
0x251, Time, 32326, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 32338, ERPM, 61033, MC Input Voltage, 345
0x151, Time, 32342, AC Current, 257, DC Current, 32
0x251, Time, 32346, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 32358, ERPM, 61029, MC Input Voltage, 344
0x151, Time, 32362, AC Current, 250, DC Current, 30
0x251, Time, 32366, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 32378, ERPM, 61029, MC Input Voltage, 345
0x151, Time, 32382, AC Current, 262, DC Current, 33
0x251, Time, 32386, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 32398, ERPM, 61018, MC Input Voltage, 345
0x151, Time, 32402, AC Current, 279, DC Current, 33
0x251, Time, 32406, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x680, Time, 32415, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3457, Pack SOC, 82
0x683, Time, 32415, High Cell Voltage, 38801, Low Cell Voltage, 37460, Average Cell Voltage 4864
0x682, Time, 32415, Pack Amphours, 173, Internal Temp, 24
0x681, Time, 32416, Input Supply Voltage, 118, Pack Current, 28
0x051, Time, 32418, ERPM, 61005, MC Input Voltage, 344
0x151, Time, 32422, AC Current, 285, DC Current, 38
0x251, Time, 32426, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 32438, ERPM, 61004, MC Input Voltage, 344
0x151, Time, 32442, AC Current, 312, DC Current, 35
0x251, Time, 32446, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 32458, ERPM, 61015, MC Input Voltage, 345
0x151, Time, 32462, AC Current, 317, DC Current, 34
0x251, Time, 32466, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 32478, ERPM, 61036, MC Input Voltage, 346
0x151, Time, 32482, AC Current, 294, DC Current, 35
0x251, Time, 32486, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 32498, ERPM, 61047, MC Input Voltage, 345
0x151, Time, 32502, AC Current, 278, DC Current, 34
0x251, Time, 32506, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 32518, ERPM, 61054, MC Input Voltage, 345
0x680, Time, 32519, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3457, Pack SOC, 82
0x683, Time, 32519, High Cell Voltage, 38787, Low Cell Voltage, 37467, Average Cell Voltage 4352
0x682, Time, 32520, Pack Amphours, 173, Internal Temp, 24
0x681, Time, 32520, Input Supply Voltage, 118, Pack Current, 28
0x151, Time, 32522, AC Current, 28, DC Current, 33
0x251, Time, 32526, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 32538, ERPM, 61057, MC Input Voltage, 345
0x1839F380, Time, 32633, Highest Cell Temp, 29, Average Cell Temp, 27
0x251, Time, 32653, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x151, Time, 32653, AC Current, 273, DC Current, 33
0x051, Time, 32658, ERPM, 61039, MC Input Voltage, 345
0x151, Time, 32662, AC Current, 310, DC Current, 40
0x251, Time, 32666, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 32678, ERPM, 61055, MC Input Voltage, 344
0x151, Time, 32682, AC Current, 277, DC Current, 31
0x251, Time, 32686, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 32698, ERPM, 61052, MC Input Voltage, 345
0x151, Time, 32702, AC Current, 250, DC Current, 28
0x251, Time, 32706, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 32718, ERPM, 61056, MC Input Voltage, 344
0x151, Time, 32722, AC Current, 246, DC Current, 26
0x251, Time, 32726, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x680, Time, 32727, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3457, Pack SOC, 82
0x683, Time, 32727, High Cell Voltage, 38797, Low Cell Voltage, 37460, Average Cell Voltage 3840
0x682, Time, 32727, Pack Amphours, 173, Internal Temp, 24
0x681, Time, 32728, Input Supply Voltage, 118, Pack Current, 25
0x051, Time, 32738, ERPM, 61052, MC Input Voltage, 344
0x151, Time, 32742, AC Current, 274, DC Current, 32
0x251, Time, 32746, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 32758, ERPM, 61035, MC Input Voltage, 345
0x151, Time, 32762, AC Current, 30, DC Current, 33
0x251, Time, 32766, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 32778, ERPM, 61031, MC Input Voltage, 345
0x151, Time, 32782, AC Current, 286, DC Current, 35
0x251, Time, 32786, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 32798, ERPM, 61026, MC Input Voltage, 345
0x151, Time, 32802, AC Current, 291, DC Current, 34
0x251, Time, 32806, Controller Temp, 359, Motor Temp, 378, Fault Code, 0
0x051, Time, 32818, ERPM, 61026, MC Input Voltage, 345
0x151, Time, 32822, AC Current, 31, DC Current, 34
0x251, Time, 32826, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x680, Time, 32831, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3456, Pack SOC, 82
0x683, Time, 32834, High Cell Voltage, 38773, Low Cell Voltage, 37455, Average Cell Voltage 512
0x682, Time, 32835, Pack Amphours, 173, Internal Temp, 24
0x681, Time, 32835, Input Supply Voltage, 118, Pack Current, 26
0x051, Time, 32838, ERPM, 61042, MC Input Voltage, 344
0x151, Time, 32842, AC Current, 279, DC Current, 33
0x251, Time, 32846, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 32858, ERPM, 61071, MC Input Voltage, 345
0x151, Time, 32862, AC Current, 278, DC Current, 26
0x251, Time, 32866, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 32878, ERPM, 61106, MC Input Voltage, 345
0x151, Time, 32882, AC Current, 316, DC Current, 32
0x251, Time, 32886, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x1839F380, Time, 32988, Highest Cell Temp, 29, Average Cell Temp, 27
0x051, Time, 33009, ERPM, 61126, MC Input Voltage, 345
0x251, Time, 33009, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 33018, ERPM, 61045, MC Input Voltage, 345
0x151, Time, 33022, AC Current, 294, DC Current, 29
0x251, Time, 33026, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 33038, ERPM, 61039, MC Input Voltage, 346
0x680, Time, 33039, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3458, Pack SOC, 82
0x683, Time, 33039, High Cell Voltage, 38802, Low Cell Voltage, 37485, Average Cell Voltage 8192
0x682, Time, 33039, Pack Amphours, 173, Internal Temp, 24
0x681, Time, 33040, Input Supply Voltage, 118, Pack Current, 26
0x151, Time, 33042, AC Current, 321, DC Current, 28
0x251, Time, 33046, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 33058, ERPM, 61045, MC Input Voltage, 346
0x151, Time, 33062, AC Current, 29, DC Current, 25
0x251, Time, 33066, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 33078, ERPM, 61051, MC Input Voltage, 345
0x151, Time, 33082, AC Current, 306, DC Current, 29
0x251, Time, 33086, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 33098, ERPM, 61047, MC Input Voltage, 346
0x151, Time, 33102, AC Current, 238, DC Current, 23
0x251, Time, 33106, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 33118, ERPM, 61062, MC Input Voltage, 346
0x151, Time, 33122, AC Current, 264, DC Current, 26
0x251, Time, 33126, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 33138, ERPM, 61068, MC Input Voltage, 345
0x151, Time, 33142, AC Current, 246, DC Current, 29
0x683, Time, 33143, High Cell Voltage, 38801, Low Cell Voltage, 37486, Average Cell Voltage 7936
0x682, Time, 33144, Pack Amphours, 173, Internal Temp, 24
0x681, Time, 33144, Input Supply Voltage, 117, Pack Current, 24
0x680, Time, 33145, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3457, Pack SOC, 82
0x251, Time, 33146, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 33158, ERPM, 61072, MC Input Voltage, 345
0x151, Time, 33162, AC Current, 246, DC Current, 26
0x251, Time, 33166, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 33178, ERPM, 61085, MC Input Voltage, 345
0x151, Time, 33182, AC Current, 244, DC Current, 31
0x251, Time, 33186, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 33198, ERPM, 61098, MC Input Voltage, 345
0x151, Time, 33202, AC Current, 212, DC Current, 22
0x251, Time, 33206, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 33218, ERPM, 61118, MC Input Voltage, 344
0x151, Time, 33222, AC Current, 216, DC Current, 22
0x251, Time, 33226, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 33238, ERPM, 61132, MC Input Voltage, 345
0x151, Time, 33242, AC Current, 212, DC Current, 24
0x251, Time, 33246, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x680, Time, 33247, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3458, Pack SOC, 82
0x683, Time, 33247, High Cell Voltage, 38817, Low Cell Voltage, 37478, Average Cell Voltage 8448
0x682, Time, 33248, Pack Amphours, 173, Internal Temp, 24
0x681, Time, 33248, Input Supply Voltage, 118, Pack Current, 20
0x1839F380, Time, 33343, Highest Cell Temp, 29, Average Cell Temp, 27
0x051, Time, 33363, ERPM, 61156, MC Input Voltage, 345
0x151, Time, 33363, AC Current, 119, DC Current, 11
0x251, Time, 33366, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 33378, ERPM, 61310, MC Input Voltage, 346
0x151, Time, 33382, AC Current, 85, DC Current, 11
0x251, Time, 33386, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 33398, ERPM, 61334, MC Input Voltage, 346
0x151, Time, 33402, AC Current, 120, DC Current, 12
0x251, Time, 33406, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 33418, ERPM, 61352, MC Input Voltage, 345
0x151, Time, 33422, AC Current, 131, DC Current, 15
0x251, Time, 33426, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 33438, ERPM, 61361, MC Input Voltage, 345
0x151, Time, 33442, AC Current, 107, DC Current, 11
0x251, Time, 33446, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x680, Time, 33455, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3462, Pack SOC, 82
0x683, Time, 33455, High Cell Voltage, 38848, Low Cell Voltage, 37512, Average Cell Voltage 17408
0x682, Time, 33455, Pack Amphours, 173, Internal Temp, 24
0x681, Time, 33456, Input Supply Voltage, 118, Pack Current, 14
0x051, Time, 33458, ERPM, 61377, MC Input Voltage, 345
0x151, Time, 33462, AC Current, 138, DC Current, 15
0x251, Time, 33466, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 33478, ERPM, 61395, MC Input Voltage, 346
0x151, Time, 33482, AC Current, 160, DC Current, 16
0x251, Time, 33486, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 33498, ERPM, 61417, MC Input Voltage, 345
0x151, Time, 33502, AC Current, 199, DC Current, 18
0x251, Time, 33506, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 33518, ERPM, 61430, MC Input Voltage, 345
0x151, Time, 33522, AC Current, 176, DC Current, 15
0x251, Time, 33526, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 33538, ERPM, 61465, MC Input Voltage, 346
0x151, Time, 33542, AC Current, 195, DC Current, 18
0x251, Time, 33546, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 33558, ERPM, 61481, MC Input Voltage, 346
0x680, Time, 33559, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3461, Pack SOC, 82
0x683, Time, 33559, High Cell Voltage, 38840, Low Cell Voltage, 37501, Average Cell Voltage 14336
0x682, Time, 33559, Pack Amphours, 173, Internal Temp, 24
0x681, Time, 33560, Input Supply Voltage, 118, Pack Current, 18
0x151, Time, 33562, AC Current, 212, DC Current, 19
0x251, Time, 33566, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 33578, ERPM, 61487, MC Input Voltage, 345
0x151, Time, 33582, AC Current, 218, DC Current, 20
0x251, Time, 33586, Controller Temp, 359, Motor Temp, 378, Fault Code, 0
0x1839F380, Time, 33692, Highest Cell Temp, 29, Average Cell Temp, 27
0x151, Time, 33712, AC Current, 256, DC Current, 23
0x251, Time, 33712, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 33712, ERPM, 61486, MC Input Voltage, 344
0x051, Time, 33718, ERPM, 61544, MC Input Voltage, 345
0x151, Time, 33722, AC Current, 339, DC Current, 32
0x251, Time, 33726, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 33738, ERPM, 61556, MC Input Voltage, 345
0x151, Time, 33742, AC Current, 363, DC Current, 35
0x251, Time, 33746, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 33758, ERPM, 61575, MC Input Voltage, 345
0x151, Time, 33762, AC Current, 404, DC Current, 33
0x251, Time, 33766, Controller Temp, 359, Motor Temp, 378, Fault Code, 0
0x680, Time, 33767, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3456, Pack SOC, 82
0x683, Time, 33767, High Cell Voltage, 38784, Low Cell Voltage, 37442, Average Cell Voltage 65280
0x682, Time, 33767, Pack Amphours, 173, Internal Temp, 24
0x681, Time, 33768, Input Supply Voltage, 118, Pack Current, 32
0x051, Time, 33778, ERPM, 61585, MC Input Voltage, 345
0x151, Time, 33782, AC Current, 411, DC Current, 41
0x251, Time, 33786, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 33798, ERPM, 61589, MC Input Voltage, 344
0x151, Time, 33802, AC Current, 432, DC Current, 43
0x251, Time, 33806, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 33818, ERPM, 61575, MC Input Voltage, 345
0x151, Time, 33822, AC Current, 411, DC Current, 43
0x251, Time, 33826, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 33838, ERPM, 61572, MC Input Voltage, 344
0x151, Time, 33842, AC Current, 439, DC Current, 49
0x251, Time, 33846, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 33858, ERPM, 61558, MC Input Voltage, 346
0x151, Time, 33862, AC Current, 443, DC Current, 47
0x251, Time, 33866, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x683, Time, 33871, High Cell Voltage, 38744, Low Cell Voltage, 37415, Average Cell Voltage 57344
0x682, Time, 33871, Pack Amphours, 173, Internal Temp, 24
0x681, Time, 33872, Input Supply Voltage, 118, Pack Current, 36
0x680, Time, 33872, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3453, Pack SOC, 82
0x051, Time, 33878, ERPM, 61547, MC Input Voltage, 344
0x151, Time, 33882, AC Current, 445, DC Current, 47
0x251, Time, 33886, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 33898, ERPM, 61532, MC Input Voltage, 345
0x151, Time, 33902, AC Current, 458, DC Current, 48
0x251, Time, 33906, Controller Temp, 359, Motor Temp, 378, Fault Code, 0
0x051, Time, 33918, ERPM, 61531, MC Input Voltage, 345
0x151, Time, 33922, AC Current, 487, DC Current, 46
0x251, Time, 33926, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 33938, ERPM, 61531, MC Input Voltage, 347
0x151, Time, 33942, AC Current, 489, DC Current, 50
0x251, Time, 33946, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x1839F380, Time, 34048, Highest Cell Temp, 29, Average Cell Temp, 27
0x151, Time, 34068, AC Current, 453, DC Current, 44
0x251, Time, 34068, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x251, Time, 34068, Controller Temp, 359, Motor Temp, 378, Fault Code, 0
0x051, Time, 34068, ERPM, 61531, MC Input Voltage, 345
0x051, Time, 34078, ERPM, 61534, MC Input Voltage, 345
0x680, Time, 34079, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3455, Pack SOC, 82
0x683, Time, 34079, High Cell Voltage, 38747, Low Cell Voltage, 37432, Average Cell Voltage 60160
0x682, Time, 34079, Pack Amphours, 173, Internal Temp, 24
0x681, Time, 34080, Input Supply Voltage, 118, Pack Current, 33
0x151, Time, 34082, AC Current, 476, DC Current, 46
0x251, Time, 34086, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 34098, ERPM, 61541, MC Input Voltage, 346
0x151, Time, 34102, AC Current, 466, DC Current, 43
0x251, Time, 34106, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 34118, ERPM, 61540, MC Input Voltage, 345
0x151, Time, 34122, AC Current, 428, DC Current, 43
0x251, Time, 34126, Controller Temp, 359, Motor Temp, 378, Fault Code, 0
0x051, Time, 34138, ERPM, 61559, MC Input Voltage, 346
0x151, Time, 34142, AC Current, 418, DC Current, 46
0x251, Time, 34146, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 34158, ERPM, 61576, MC Input Voltage, 344
0x151, Time, 34162, AC Current, 397, DC Current, 48
0x251, Time, 34166, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 34178, ERPM, 61601, MC Input Voltage, 345
0x151, Time, 34182, AC Current, 361, DC Current, 40
0x680, Time, 34183, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3455, Pack SOC, 82
0x683, Time, 34183, High Cell Voltage, 38776, Low Cell Voltage, 37437, Average Cell Voltage 63232
0x682, Time, 34183, Pack Amphours, 173, Internal Temp, 24
0x681, Time, 34184, Input Supply Voltage, 118, Pack Current, 31
0x251, Time, 34186, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 34198, ERPM, 61623, MC Input Voltage, 345
0x151, Time, 34202, AC Current, 431, DC Current, 39
0x251, Time, 34206, Controller Temp, 359, Motor Temp, 378, Fault Code, 0
0x051, Time, 34218, ERPM, 61652, MC Input Voltage, 345
0x151, Time, 34222, AC Current, 430, DC Current, 50
0x251, Time, 34226, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 34238, ERPM, 61658, MC Input Voltage, 346
0x151, Time, 34242, AC Current, 346, DC Current, 39
0x251, Time, 34246, Controller Temp, 359, Motor Temp, 379, Fault Code, 0
0x051, Time, 34258, ERPM, 61638, MC Input Voltage, 345
0x151, Time, 34262, AC Current, 338, DC Current, 38
0x251, Time, 34266, Controller Temp, 359, Motor Temp, 378, Fault Code, 0
0x051, Time, 34278, ERPM, 61594, MC Input Voltage, 345
0x151, Time, 34282, AC Current, 326, DC Current, 40
0x251, Time, 34286, Controller Temp, 360, Motor Temp, 379, Fault Code, 0
0x680, Time, 34287, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3455, Pack SOC, 82
0x683, Time, 34287, High Cell Voltage, 38762, Low Cell Voltage, 37451, Average Cell Voltage 64256
0x682, Time, 34287, Pack Amphours, 173, Internal Temp, 24
0x681, Time, 34288, Input Supply Voltage, 118, Pack Current, 32
0x1839F380, Time, 34388, Highest Cell Temp, 29, Average Cell Temp, 27
0x151, Time, 34409, AC Current, 366, DC Current, 42
0x251, Time, 34409, Controller Temp, 360, Motor Temp, 379, Fault Code, 0
0x251, Time, 34409, Controller Temp, 360, Motor Temp, 379, Fault Code, 0
0x051, Time, 34409, ERPM, 61575, MC Input Voltage, 345
0x051, Time, 34418, ERPM, 61585, MC Input Voltage, 345
0x151, Time, 34422, AC Current, 405, DC Current, 35
0x251, Time, 34426, Controller Temp, 360, Motor Temp, 379, Fault Code, 0
0x051, Time, 34438, ERPM, 61588, MC Input Voltage, 346
0x151, Time, 34442, AC Current, 412, DC Current, 43
0x251, Time, 34446, Controller Temp, 360, Motor Temp, 379, Fault Code, 0
0x051, Time, 34458, ERPM, 61575, MC Input Voltage, 345
0x151, Time, 34462, AC Current, 406, DC Current, 42
0x251, Time, 34466, Controller Temp, 360, Motor Temp, 378, Fault Code, 0
0x051, Time, 34478, ERPM, 61568, MC Input Voltage, 345
0x151, Time, 34482, AC Current, 433, DC Current, 44
0x251, Time, 34486, Controller Temp, 360, Motor Temp, 379, Fault Code, 0
0x680, Time, 34495, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3456, Pack SOC, 82
0x683, Time, 34495, High Cell Voltage, 38758, Low Cell Voltage, 37441, Average Cell Voltage 62720
0x682, Time, 34496, Pack Amphours, 173, Internal Temp, 24
0x681, Time, 34496, Input Supply Voltage, 118, Pack Current, 34
0x051, Time, 34498, ERPM, 61556, MC Input Voltage, 345
0x151, Time, 34502, AC Current, 412, DC Current, 44
0x251, Time, 34506, Controller Temp, 360, Motor Temp, 379, Fault Code, 0
0x051, Time, 34518, ERPM, 61558, MC Input Voltage, 345
0x151, Time, 34522, AC Current, 430, DC Current, 46
0x251, Time, 34526, Controller Temp, 360, Motor Temp, 379, Fault Code, 0
0x051, Time, 34538, ERPM, 61555, MC Input Voltage, 346
0x151, Time, 34542, AC Current, 430, DC Current, 45
0x251, Time, 34546, Controller Temp, 360, Motor Temp, 379, Fault Code, 0
0x051, Time, 34558, ERPM, 61556, MC Input Voltage, 344
0x151, Time, 34562, AC Current, 398, DC Current, 43
0x251, Time, 34566, Controller Temp, 360, Motor Temp, 379, Fault Code, 0
0x051, Time, 34578, ERPM, 61555, MC Input Voltage, 346
0x151, Time, 34582, AC Current, 361, DC Current, 41
0x251, Time, 34586, Controller Temp, 360, Motor Temp, 379, Fault Code, 0
0x051, Time, 34598, ERPM, 61572, MC Input Voltage, 345
0x680, Time, 34599, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3455, Pack SOC, 82
0x683, Time, 34599, High Cell Voltage, 38776, Low Cell Voltage, 37439, Average Cell Voltage 63488
0x682, Time, 34599, Pack Amphours, 173, Internal Temp, 24
0x681, Time, 34600, Input Supply Voltage, 118, Pack Current, 32
0x151, Time, 34602, AC Current, 338, DC Current, 41
0x251, Time, 34606, Controller Temp, 360, Motor Temp, 379, Fault Code, 0
0x051, Time, 34618, ERPM, 61574, MC Input Voltage, 345
0x151, Time, 34622, AC Current, 312, DC Current, 36
0x251, Time, 34626, Controller Temp, 362, Motor Temp, 379, Fault Code, 0
0x051, Time, 34638, ERPM, 61570, MC Input Voltage, 345
0x151, Time, 34642, AC Current, 313, DC Current, 38
0x251, Time, 34646, Controller Temp, 362, Motor Temp, 379, Fault Code, 0
0x051, Time, 34658, ERPM, 61561, MC Input Voltage, 344
0x1839F380, Time, 34752, Highest Cell Temp, 29, Average Cell Temp, 27
0x251, Time, 34773, Controller Temp, 365, Motor Temp, 379, Fault Code, 0
0x151, Time, 34773, AC Current, 336, DC Current, 35
0x051, Time, 34778, ERPM, 61532, MC Input Voltage, 345
0x151, Time, 34782, AC Current, 358, DC Current, 36
0x251, Time, 34786, Controller Temp, 369, Motor Temp, 379, Fault Code, 0
0x051, Time, 34798, ERPM, 61521, MC Input Voltage, 343
0x151, Time, 34802, AC Current, 341, DC Current, 41
0x251, Time, 34806, Controller Temp, 369, Motor Temp, 379, Fault Code, 0
0x680, Time, 34807, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3454, Pack SOC, 82
0x683, Time, 34807, High Cell Voltage, 38785, Low Cell Voltage, 37455, Average Cell Voltage 1536
0x682, Time, 34807, Pack Amphours, 173, Internal Temp, 24
0x681, Time, 34808, Input Supply Voltage, 118, Pack Current, 31
0x051, Time, 34818, ERPM, 61531, MC Input Voltage, 346
0x151, Time, 34822, AC Current, 356, DC Current, 41
0x251, Time, 34826, Controller Temp, 369, Motor Temp, 378, Fault Code, 0
0x051, Time, 34838, ERPM, 61540, MC Input Voltage, 344
0x151, Time, 34842, AC Current, 353, DC Current, 35
0x251, Time, 34846, Controller Temp, 369, Motor Temp, 379, Fault Code, 0
0x051, Time, 34858, ERPM, 61552, MC Input Voltage, 345
0x151, Time, 34862, AC Current, 364, DC Current, 33
0x251, Time, 34866, Controller Temp, 369, Motor Temp, 378, Fault Code, 0
0x051, Time, 34878, ERPM, 61546, MC Input Voltage, 345
0x151, Time, 34882, AC Current, 324, DC Current, 34
0x251, Time, 34886, Controller Temp, 369, Motor Temp, 379, Fault Code, 0
0x051, Time, 34898, ERPM, 61546, MC Input Voltage, 344
0x151, Time, 34902, AC Current, 363, DC Current, 34
0x251, Time, 34906, Controller Temp, 369, Motor Temp, 379, Fault Code, 0
0x680, Time, 34911, Relay State 1, 0x90, Relay State 2, 0x49, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3455, Pack SOC, 82
0x683, Time, 34912, High Cell Voltage, 38778, Low Cell Voltage, 37448, Average Cell Voltage 64256
0x682, Time, 34912, Pack Amphours, 173, Internal Temp, 24
0x681, Time, 34912, Input Supply Voltage, 118, Pack Current, 32
0x051, Time, 34918, ERPM, 61531, MC Input Voltage, 345
0x151, Time, 34922, AC Current, 356, DC Current, 35
0x251, Time, 34926, Controller Temp, 369, Motor Temp, 378, Fault Code, 0
