0x680, Time, 65, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3454, Pack SOC, 80
0x683, Time, 66, High Cell Voltage, 38710, Low Cell Voltage, 37378, Average Cell Voltage 59904
0x682, Time, 66, Pack Amphours, 169, Internal Temp, 24
0x051, Time, 11736, ERPM, 0, MC Input Voltage, 1
0x151, Time, 11740, AC Current, 0, DC Current, 0
0x251, Time, 11744, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 11756, ERPM, 0, MC Input Voltage, 1
0x151, Time, 11760, AC Current, 0, DC Current, 0
0x251, Time, 11764, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 11776, ERPM, 0, MC Input Voltage, 1
0x151, Time, 11780, AC Current, 0, DC Current, 0
0x251, Time, 11784, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 11796, ERPM, 0, MC Input Voltage, 1
0x151, Time, 11800, AC Current, 0, DC Current, 0
0x251, Time, 11804, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 11816, ERPM, 0, MC Input Voltage, 1
0x680, Time, 11817, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3454, Pack SOC, 80
0x683, Time, 11818, High Cell Voltage, 38713, Low Cell Voltage, 37381, Average Cell Voltage 60416
0x682, Time, 11818, Pack Amphours, 169, Internal Temp, 24
0x681, Time, 11818, Input Supply Voltage, 119, Pack Current, 0
0x151, Time, 11820, AC Current, 0, DC Current, 0
0x251, Time, 11824, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 11836, ERPM, 0, MC Input Voltage, 1
0x151, Time, 11840, AC Current, 0, DC Current, 0
0x251, Time, 11844, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 11856, ERPM, 0, MC Input Voltage, 1
0x151, Time, 11860, AC Current, 0, DC Current, 0
0x251, Time, 11864, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x1839F380, Time, 11969, Highest Cell Temp, 28, Average Cell Temp, 26
0x151, Time, 11990, AC Current, 0, DC Current, 0
0x251, Time, 11990, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 11990, ERPM, 0, MC Input Voltage, 1
0x051, Time, 11996, ERPM, 0, MC Input Voltage, 1
0x151, Time, 12000, AC Current, 0, DC Current, 0
0x251, Time, 12004, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 12016, ERPM, 0, MC Input Voltage, 1
0x151, Time, 12020, AC Current, 0, DC Current, 0
0x251, Time, 12024, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x680, Time, 12025, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3454, Pack SOC, 80
0x683, Time, 12026, High Cell Voltage, 38713, Low Cell Voltage, 37381, Average Cell Voltage 60416
0x682, Time, 12026, Pack Amphours, 169, Internal Temp, 24
0x681, Time, 12026, Input Supply Voltage, 119, Pack Current, 0
0x051, Time, 12036, ERPM, 0, MC Input Voltage, 1
0x151, Time, 12040, AC Current, 0, DC Current, 0
0x251, Time, 12044, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 12056, ERPM, 0, MC Input Voltage, 1
0x151, Time, 12060, AC Current, 0, DC Current, 0
0x251, Time, 12064, Controller Temp, 360, Motor Temp, 388, Fault Code, 2
0x051, Time, 12076, ERPM, 0, MC Input Voltage, 1
0x151, Time, 12080, AC Current, 0, DC Current, 0
0x251, Time, 12084, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 12096, ERPM, 0, MC Input Voltage, 1
0x151, Time, 12100, AC Current, 0, DC Current, 0
0x251, Time, 12104, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 12116, ERPM, 0, MC Input Voltage, 1
0x151, Time, 12120, AC Current, 0, DC Current, 0
0x251, Time, 12124, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x680, Time, 12129, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3454, Pack SOC, 80
0x683, Time, 12130, High Cell Voltage, 38714, Low Cell Voltage, 37381, Average Cell Voltage 60416
0x682, Time, 12130, Pack Amphours, 169, Internal Temp, 24
0x681, Time, 12130, Input Supply Voltage, 119, Pack Current, 0
0x051, Time, 12136, ERPM, 0, MC Input Voltage, 1
0x151, Time, 12140, AC Current, 0, DC Current, 0
0x251, Time, 12144, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 12156, ERPM, 0, MC Input Voltage, 1
0x151, Time, 12160, AC Current, 0, DC Current, 0
0x251, Time, 12164, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 12176, ERPM, 0, MC Input Voltage, 1
0x151, Time, 12180, AC Current, 0, DC Current, 0
0x251, Time, 12184, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 12196, ERPM, 0, MC Input Voltage, 1
0x151, Time, 12200, AC Current, 0, DC Current, 0
0x251, Time, 12204, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 12216, ERPM, 0, MC Input Voltage, 1
0x1839F380, Time, 12314, Highest Cell Temp, 28, Average Cell Temp, 26
0x151, Time, 12334, AC Current, 0, DC Current, 0
0x251, Time, 12334, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 12336, ERPM, 0, MC Input Voltage, 1
0x680, Time, 12337, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3454, Pack SOC, 80
0x683, Time, 12338, High Cell Voltage, 38714, Low Cell Voltage, 37383, Average Cell Voltage 60416
0x682, Time, 12338, Pack Amphours, 169, Internal Temp, 24
0x681, Time, 12338, Input Supply Voltage, 119, Pack Current, 0
0x151, Time, 12340, AC Current, 0, DC Current, 0
0x251, Time, 12344, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 12356, ERPM, 0, MC Input Voltage, 1
0x151, Time, 12360, AC Current, 0, DC Current, 0
0x251, Time, 12364, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 12376, ERPM, 0, MC Input Voltage, 1
0x151, Time, 12380, AC Current, 0, DC Current, 0
0x251, Time, 12384, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 12396, ERPM, 0, MC Input Voltage, 1
0x151, Time, 12400, AC Current, 0, DC Current, 0
0x251, Time, 12404, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 12416, ERPM, 0, MC Input Voltage, 1
0x151, Time, 12420, AC Current, 0, DC Current, 0
0x251, Time, 12424, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 12436, ERPM, 0, MC Input Voltage, 1
0x151, Time, 12440, AC Current, 0, DC Current, 0
0x680, Time, 12441, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3454, Pack SOC, 80
0x683, Time, 12442, High Cell Voltage, 38714, Low Cell Voltage, 37382, Average Cell Voltage 60416
0x682, Time, 12442, Pack Amphours, 169, Internal Temp, 24
0x681, Time, 12442, Input Supply Voltage, 119, Pack Current, 0
0x251, Time, 12444, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 12456, ERPM, 0, MC Input Voltage, 1
0x151, Time, 12460, AC Current, 0, DC Current, 0
0x251, Time, 12464, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 12476, ERPM, 0, MC Input Voltage, 1
0x151, Time, 12480, AC Current, 0, DC Current, 0
0x251, Time, 12484, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 12496, ERPM, 0, MC Input Voltage, 1
0x151, Time, 12500, AC Current, 0, DC Current, 0
0x251, Time, 12504, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 12516, ERPM, 0, MC Input Voltage, 1
0x151, Time, 12520, AC Current, 0, DC Current, 0
0x251, Time, 12524, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 12536, ERPM, 0, MC Input Voltage, 1
0x151, Time, 12540, AC Current, 0, DC Current, 0
0x251, Time, 12544, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x680, Time, 12545, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3454, Pack SOC, 80
0x683, Time, 12546, High Cell Voltage, 38714, Low Cell Voltage, 37382, Average Cell Voltage 60416
0x682, Time, 12546, Pack Amphours, 169, Internal Temp, 24
0x681, Time, 12546, Input Supply Voltage, 119, Pack Current, 0
0x051, Time, 12556, ERPM, 0, MC Input Voltage, 1
0x151, Time, 12560, AC Current, 0, DC Current, 0
0x251, Time, 12564, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x1839F380, Time, 12664, Highest Cell Temp, 28, Average Cell Temp, 26
0x051, Time, 12684, ERPM, 0, MC Input Voltage, 1
0x151, Time, 12684, AC Current, 0, DC Current, 0
0x151, Time, 12684, AC Current, 0, DC Current, 0
0x251, Time, 12684, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 12696, ERPM, 0, MC Input Voltage, 1
0x151, Time, 12700, AC Current, 0, DC Current, 0
0x251, Time, 12704, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 12716, ERPM, 0, MC Input Voltage, 1
0x151, Time, 12720, AC Current, 0, DC Current, 0
0x251, Time, 12724, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 12736, ERPM, 0, MC Input Voltage, 1
0x151, Time, 12740, AC Current, 0, DC Current, 0
0x251, Time, 12744, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x680, Time, 12753, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3454, Pack SOC, 80
0x683, Time, 12754, High Cell Voltage, 38714, Low Cell Voltage, 37382, Average Cell Voltage 60416
0x682, Time, 12754, Pack Amphours, 169, Internal Temp, 24
0x681, Time, 12754, Input Supply Voltage, 119, Pack Current, 0
0x051, Time, 12756, ERPM, 0, MC Input Voltage, 1
0x151, Time, 12760, AC Current, 0, DC Current, 0
0x251, Time, 12764, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 12776, ERPM, 0, MC Input Voltage, 1
0x151, Time, 12780, AC Current, 0, DC Current, 0
0x251, Time, 12784, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 12796, ERPM, 0, MC Input Voltage, 1
0x151, Time, 12800, AC Current, 0, DC Current, 0
0x251, Time, 12804, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 12816, ERPM, 0, MC Input Voltage, 1
0x151, Time, 12820, AC Current, 0, DC Current, 0
0x251, Time, 12824, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 12836, ERPM, 0, MC Input Voltage, 1
0x151, Time, 12840, AC Current, 0, DC Current, 0
0x251, Time, 12844, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 12856, ERPM, 0, MC Input Voltage, 1
0x680, Time, 12857, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3454, Pack SOC, 80
0x683, Time, 12858, High Cell Voltage, 38714, Low Cell Voltage, 37382, Average Cell Voltage 60672
0x682, Time, 12858, Pack Amphours, 169, Internal Temp, 24
0x681, Time, 12858, Input Supply Voltage, 119, Pack Current, 0
0x151, Time, 12860, AC Current, 0, DC Current, 0
0x251, Time, 12864, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 12876, ERPM, 0, MC Input Voltage, 1
0x151, Time, 12880, AC Current, 0, DC Current, 0
0x251, Time, 12884, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 12896, ERPM, 0, MC Input Voltage, 1
0x151, Time, 12900, AC Current, 0, DC Current, 0
0x251, Time, 12904, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 12916, ERPM, 0, MC Input Voltage, 1
0x151, Time, 12920, AC Current, 0, DC Current, 0
0x1839F380, Time, 13016, Highest Cell Temp, 28, Average Cell Temp, 26
0x051, Time, 13037, ERPM, 0, MC Input Voltage, 1
0x251, Time, 13037, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x151, Time, 13040, AC Current, 0, DC Current, 0
0x251, Time, 13044, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 13056, ERPM, 0, MC Input Voltage, 1
0x151, Time, 13060, AC Current, 0, DC Current, 0
0x251, Time, 13064, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x680, Time, 13065, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3454, Pack SOC, 80
0x683, Time, 13066, High Cell Voltage, 38713, Low Cell Voltage, 37383, Average Cell Voltage 60672
0x682, Time, 13066, Pack Amphours, 169, Internal Temp, 24
0x681, Time, 13066, Input Supply Voltage, 119, Pack Current, 0
0x051, Time, 13076, ERPM, 0, MC Input Voltage, 1
0x151, Time, 13080, AC Current, 0, DC Current, 0
0x251, Time, 13084, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 13096, ERPM, 0, MC Input Voltage, 1
0x151, Time, 13100, AC Current, 0, DC Current, 0
0x251, Time, 13104, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 13116, ERPM, 0, MC Input Voltage, 1
0x151, Time, 13120, AC Current, 0, DC Current, 0
0x251, Time, 13124, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 13136, ERPM, 0, MC Input Voltage, 1
0x151, Time, 13140, AC Current, 0, DC Current, 0
0x251, Time, 13144, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 13156, ERPM, 0, MC Input Voltage, 1
0x151, Time, 13160, AC Current, 0, DC Current, 0
0x251, Time, 13164, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x680, Time, 13169, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3454, Pack SOC, 80
0x683, Time, 13170, High Cell Voltage, 38715, Low Cell Voltage, 37382, Average Cell Voltage 60416
0x682, Time, 13170, Pack Amphours, 169, Internal Temp, 24
0x681, Time, 13170, Input Supply Voltage, 119, Pack Current, 0
0x051, Time, 13176, ERPM, 0, MC Input Voltage, 1
0x151, Time, 13180, AC Current, 0, DC Current, 0
0x251, Time, 13184, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 13196, ERPM, 0, MC Input Voltage, 1
0x151, Time, 13200, AC Current, 0, DC Current, 0
0x251, Time, 13204, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 13216, ERPM, 0, MC Input Voltage, 1
0x151, Time, 13220, AC Current, 0, DC Current, 0
0x251, Time, 13224, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 13236, ERPM, 0, MC Input Voltage, 1
0x151, Time, 13240, AC Current, 0, DC Current, 0
0x251, Time, 13244, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 13256, ERPM, 0, MC Input Voltage, 1
0x151, Time, 13260, AC Current, 0, DC Current, 0
0x251, Time, 13264, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x680, Time, 13273, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3454, Pack SOC, 80
0x683, Time, 13274, High Cell Voltage, 38714, Low Cell Voltage, 37381, Average Cell Voltage 60672
0x1839F380, Time, 13370, Highest Cell Temp, 28, Average Cell Temp, 26
0x681, Time, 13390, Input Supply Voltage, 119, Pack Current, 0
0x051, Time, 13390, ERPM, 0, MC Input Voltage, 1
0x682, Time, 13391, Pack Amphours, 169, Internal Temp, 24
0x051, Time, 13396, ERPM, 0, MC Input Voltage, 1
0x151, Time, 13400, AC Current, 0, DC Current, 0
0x251, Time, 13404, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 13416, ERPM, 0, MC Input Voltage, 1
0x151, Time, 13420, AC Current, 0, DC Current, 0
0x251, Time, 13424, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 13436, ERPM, 0, MC Input Voltage, 1
0x151, Time, 13440, AC Current, 0, DC Current, 0
0x251, Time, 13444, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 13456, ERPM, 0, MC Input Voltage, 1
0x151, Time, 13460, AC Current, 0, DC Current, 0
0x251, Time, 13464, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 13476, ERPM, 0, MC Input Voltage, 1
0x151, Time, 13480, AC Current, 0, DC Current, 0
0x680, Time, 13481, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3454, Pack SOC, 80
0x683, Time, 13482, High Cell Voltage, 38714, Low Cell Voltage, 37382, Average Cell Voltage 60672
0x682, Time, 13482, Pack Amphours, 169, Internal Temp, 24
0x681, Time, 13482, Input Supply Voltage, 119, Pack Current, 0
0x251, Time, 13484, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 13496, ERPM, 0, MC Input Voltage, 1
0x151, Time, 13500, AC Current, 0, DC Current, 0
0x251, Time, 13504, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 13516, ERPM, 0, MC Input Voltage, 1
0x151, Time, 13520, AC Current, 0, DC Current, 0
0x251, Time, 13524, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 13536, ERPM, 0, MC Input Voltage, 1
0x151, Time, 13540, AC Current, 0, DC Current, 0
0x251, Time, 13544, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 13556, ERPM, 0, MC Input Voltage, 1
0x151, Time, 13560, AC Current, 0, DC Current, 0
0x251, Time, 13564, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 13576, ERPM, 0, MC Input Voltage, 1
0x151, Time, 13580, AC Current, 0, DC Current, 0
0x251, Time, 13584, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x680, Time, 13585, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3454, Pack SOC, 80
0x683, Time, 13586, High Cell Voltage, 38713, Low Cell Voltage, 37382, Average Cell Voltage 60672
0x682, Time, 13586, Pack Amphours, 169, Internal Temp, 24
0x681, Time, 13586, Input Supply Voltage, 119, Pack Current, 0
0x051, Time, 13596, ERPM, 0, MC Input Voltage, 1
0x151, Time, 13600, AC Current, 0, DC Current, 0
0x251, Time, 13604, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 13616, ERPM, 0, MC Input Voltage, 1
0x151, Time, 13620, AC Current, 0, DC Current, 0
0x251, Time, 13624, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x1839F380, Time, 13722, Highest Cell Temp, 28, Average Cell Temp, 26
0x051, Time, 13742, ERPM, 0, MC Input Voltage, 1
0x151, Time, 13742, AC Current, 0, DC Current, 0
0x251, Time, 13744, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 13756, ERPM, 0, MC Input Voltage, 1
0x151, Time, 13760, AC Current, 0, DC Current, 0
0x251, Time, 13764, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 13776, ERPM, 0, MC Input Voltage, 1
0x151, Time, 13780, AC Current, 0, DC Current, 0
0x251, Time, 13784, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x680, Time, 13793, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3454, Pack SOC, 80
0x683, Time, 13794, High Cell Voltage, 38714, Low Cell Voltage, 37382, Average Cell Voltage 60672
0x682, Time, 13794, Pack Amphours, 169, Internal Temp, 24
0x681, Time, 13794, Input Supply Voltage, 119, Pack Current, 0
0x051, Time, 13796, ERPM, 0, MC Input Voltage, 1
0x151, Time, 13800, AC Current, 0, DC Current, 0
0x251, Time, 13804, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 13816, ERPM, 0, MC Input Voltage, 1
0x151, Time, 13820, AC Current, 0, DC Current, 0
0x251, Time, 13824, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 13836, ERPM, 0, MC Input Voltage, 1
0x151, Time, 13840, AC Current, 0, DC Current, 0
0x251, Time, 13844, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 13856, ERPM, 0, MC Input Voltage, 1
0x151, Time, 13860, AC Current, 0, DC Current, 0
0x251, Time, 13864, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 13876, ERPM, 0, MC Input Voltage, 1
0x151, Time, 13880, AC Current, 0, DC Current, 0
0x251, Time, 13884, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 13896, ERPM, 0, MC Input Voltage, 1
0x680, Time, 13897, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3454, Pack SOC, 80
0x683, Time, 13898, High Cell Voltage, 38713, Low Cell Voltage, 37382, Average Cell Voltage 60672
0x682, Time, 13898, Pack Amphours, 169, Internal Temp, 24
0x681, Time, 13898, Input Supply Voltage, 119, Pack Current, 0
0x151, Time, 13900, AC Current, 0, DC Current, 0
0x251, Time, 13904, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 13916, ERPM, 0, MC Input Voltage, 1
0x151, Time, 13920, AC Current, 0, DC Current, 0
0x251, Time, 13924, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 13936, ERPM, 0, MC Input Voltage, 1
0x151, Time, 13940, AC Current, 0, DC Current, 0
0x251, Time, 13944, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 13956, ERPM, 0, MC Input Voltage, 1
0x151, Time, 13960, AC Current, 0, DC Current, 0
0x251, Time, 13964, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 13976, ERPM, 0, MC Input Voltage, 1
0x151, Time, 13980, AC Current, 0, DC Current, 0
0x251, Time, 13984, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x1839F380, Time, 14089, Highest Cell Temp, 28, Average Cell Temp, 26
0x151, Time, 14109, AC Current, 0, DC Current, 0
0x680, Time, 14109, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3454, Pack SOC, 80
0x051, Time, 14109, ERPM, 0, MC Input Voltage, 1
0x051, Time, 14116, ERPM, 0, MC Input Voltage, 1
0x151, Time, 14120, AC Current, 0, DC Current, 0
0x251, Time, 14124, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 14136, ERPM, 0, MC Input Voltage, 1
0x151, Time, 14140, AC Current, 0, DC Current, 0
0x251, Time, 14144, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 14156, ERPM, 0, MC Input Voltage, 1
0x151, Time, 14160, AC Current, 0, DC Current, 0
0x251, Time, 14164, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 14176, ERPM, 0, MC Input Voltage, 1
0x151, Time, 14180, AC Current, 0, DC Current, 0
0x251, Time, 14184, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 14196, ERPM, 0, MC Input Voltage, 1
0x151, Time, 14200, AC Current, 0, DC Current, 0
0x251, Time, 14204, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x680, Time, 14209, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3454, Pack SOC, 80
0x683, Time, 14210, High Cell Voltage, 38713, Low Cell Voltage, 37382, Average Cell Voltage 60672
0x682, Time, 14210, Pack Amphours, 169, Internal Temp, 24
0x681, Time, 14210, Input Supply Voltage, 119, Pack Current, 0
0x051, Time, 14216, ERPM, 0, MC Input Voltage, 1
0x151, Time, 14220, AC Current, 0, DC Current, 0
0x251, Time, 14224, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 14236, ERPM, 0, MC Input Voltage, 1
0x151, Time, 14240, AC Current, 0, DC Current, 0
0x251, Time, 14244, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 14256, ERPM, 0, MC Input Voltage, 1
0x151, Time, 14260, AC Current, 0, DC Current, 0
0x251, Time, 14264, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 14276, ERPM, 0, MC Input Voltage, 1
0x151, Time, 14280, AC Current, 0, DC Current, 0
0x251, Time, 14284, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 14296, ERPM, 0, MC Input Voltage, 1
0x151, Time, 14300, AC Current, 0, DC Current, 0
0x251, Time, 14304, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x680, Time, 14313, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3454, Pack SOC, 80
0x683, Time, 14314, High Cell Voltage, 38713, Low Cell Voltage, 37382, Average Cell Voltage 60672
0x682, Time, 14314, Pack Amphours, 169, Internal Temp, 24
0x681, Time, 14314, Input Supply Voltage, 119, Pack Current, 0
0x051, Time, 14316, ERPM, 0, MC Input Voltage, 1
0x151, Time, 14320, AC Current, 0, DC Current, 0
0x251, Time, 14324, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 14336, ERPM, 0, MC Input Voltage, 1
0x151, Time, 14340, AC Current, 0, DC Current, 0
0x251, Time, 14344, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x1839F380, Time, 14445, Highest Cell Temp, 28, Average Cell Temp, 26
0x051, Time, 14466, ERPM, 0, MC Input Voltage, 1
0x151, Time, 14466, AC Current, 0, DC Current, 0
0x251, Time, 14466, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 14476, ERPM, 0, MC Input Voltage, 1
0x151, Time, 14480, AC Current, 0, DC Current, 0
0x251, Time, 14484, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 14496, ERPM, 0, MC Input Voltage, 1
0x151, Time, 14500, AC Current, 0, DC Current, 0
0x251, Time, 14504, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
0x051, Time, 14516, ERPM, 0, MC Input Voltage, 1
0x151, Time, 14520, AC Current, 0, DC Current, 0
0x680, Time, 14521, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3454, Pack SOC, 80
0x683, Time, 14522, High Cell Voltage, 38714, Low Cell Voltage, 37382, Average Cell Voltage 60672
0x682, Time, 14522, Pack Amphours, 169, Internal Temp, 24
0x681, Time, 14522, Input Supply Voltage, 119, Pack Current, 0
0x251, Time, 14524, Controller Temp, 360, Motor Temp, 389, Fault Code, 2
