0x680, Time, 80, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3452, Pack SOC, 80
0x683, Time, 81, High Cell Voltage, 38694, Low Cell Voltage, 37352, Average Cell Voltage 55040
0x682, Time, 81, Pack Amphours, 169, Internal Temp, 24
0x051, Time, 3009, ERPM, 0, MC Input Voltage, 1
0x151, Time, 3013, AC Current, 0, DC Current, 0
0x251, Time, 3017, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x1839F380, Time, 3121, Highest Cell Temp, 28, Average Cell Temp, 20
0x051, Time, 3142, ERPM, 0, MC Input Voltage, 1
0x151, Time, 3142, AC Current, 0, DC Current, 0
0x051, Time, 3149, ERPM, 0, MC Input Voltage, 1
0x151, Time, 3153, AC Current, 0, DC Current, 0
0x251, Time, 3157, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 3169, ERPM, 0, MC Input Voltage, 1
0x151, Time, 3173, AC Current, 0, DC Current, 0
0x251, Time, 3177, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 3189, ERPM, 0, MC Input Voltage, 1
0x151, Time, 3193, AC Current, 0, DC Current, 0
0x251, Time, 3197, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x680, Time, 3200, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3452, Pack SOC, 80
0x683, Time, 3201, High Cell Voltage, 38696, Low Cell Voltage, 37354, Average Cell Voltage 55296
0x682, Time, 3201, Pack Amphours, 169, Internal Temp, 24
0x681, Time, 3201, Input Supply Voltage, 120, Pack Current, 0
0x051, Time, 3209, ERPM, 0, MC Input Voltage, 1
0x151, Time, 3213, AC Current, 0, DC Current, 0
0x251, Time, 3217, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 3229, ERPM, 0, MC Input Voltage, 1
0x151, Time, 3233, AC Current, 0, DC Current, 0
0x251, Time, 3237, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 3249, ERPM, 0, MC Input Voltage, 1
0x151, Time, 3253, AC Current, 0, DC Current, 0
0x251, Time, 3257, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 3269, ERPM, 0, MC Input Voltage, 1
0x151, Time, 3273, AC Current, 0, DC Current, 0
0x251, Time, 3277, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 3289, ERPM, 0, MC Input Voltage, 1
0x151, Time, 3293, AC Current, 0, DC Current, 0
0x251, Time, 3297, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x680, Time, 3304, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3452, Pack SOC, 80
0x683, Time, 3305, High Cell Voltage, 38695, Low Cell Voltage, 37354, Average Cell Voltage 55296
0x682, Time, 3305, Pack Amphours, 169, Internal Temp, 24
0x681, Time, 3305, Input Supply Voltage, 119, Pack Current, 0
0x051, Time, 3309, ERPM, 0, MC Input Voltage, 1
0x151, Time, 3313, AC Current, 0, DC Current, 0
0x251, Time, 3317, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 3329, ERPM, 0, MC Input Voltage, 1
0x151, Time, 3333, AC Current, 0, DC Current, 0
0x251, Time, 3337, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 3349, ERPM, 0, MC Input Voltage, 1
0x151, Time, 3353, AC Current, 0, DC Current, 0
0x251, Time, 3357, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 3369, ERPM, 0, MC Input Voltage, 1
0x151, Time, 3373, AC Current, 0, DC Current, 0
0x251, Time, 3377, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 3389, ERPM, 0, MC Input Voltage, 1
0x1839F380, Time, 3490, Highest Cell Temp, 28, Average Cell Temp, 21
0x151, Time, 3510, AC Current, 0, DC Current, 0
0x251, Time, 3510, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 3510, ERPM, 0, MC Input Voltage, 1
0x680, Time, 3512, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3452, Pack SOC, 80
0x683, Time, 3513, High Cell Voltage, 38695, Low Cell Voltage, 37354, Average Cell Voltage 55296
0x682, Time, 3513, Pack Amphours, 169, Internal Temp, 24
0x681, Time, 3513, Input Supply Voltage, 120, Pack Current, 0
0x151, Time, 3513, AC Current, 0, DC Current, 0
0x251, Time, 3517, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 3529, ERPM, 0, MC Input Voltage, 1
0x151, Time, 3533, AC Current, 0, DC Current, 0
0x251, Time, 3537, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 3549, ERPM, 0, MC Input Voltage, 1
0x151, Time, 3553, AC Current, 0, DC Current, 0
0x251, Time, 3557, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 3569, ERPM, 0, MC Input Voltage, 1
0x151, Time, 3573, AC Current, 0, DC Current, 0
0x251, Time, 3577, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 3589, ERPM, 0, MC Input Voltage, 1
0x151, Time, 3593, AC Current, 0, DC Current, 0
0x251, Time, 3597, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 3609, ERPM, 0, MC Input Voltage, 1
0x151, Time, 3613, AC Current, 0, DC Current, 0
0x680, Time, 3616, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3452, Pack SOC, 80
0x683, Time, 3617, High Cell Voltage, 38695, Low Cell Voltage, 37355, Average Cell Voltage 55296
0x682, Time, 3617, Pack Amphours, 169, Internal Temp, 24
0x681, Time, 3617, Input Supply Voltage, 119, Pack Current, 0
0x251, Time, 3617, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 3629, ERPM, 0, MC Input Voltage, 1
0x151, Time, 3633, AC Current, 0, DC Current, 0
0x251, Time, 3637, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 3649, ERPM, 0, MC Input Voltage, 1
0x151, Time, 3653, AC Current, 0, DC Current, 0
0x251, Time, 3657, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 3669, ERPM, 0, MC Input Voltage, 1
0x151, Time, 3673, AC Current, 0, DC Current, 0
0x251, Time, 3677, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 3689, ERPM, 0, MC Input Voltage, 1
0x151, Time, 3693, AC Current, 0, DC Current, 0
0x251, Time, 3697, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 3709, ERPM, 0, MC Input Voltage, 1
0x151, Time, 3713, AC Current, 0, DC Current, 0
0x251, Time, 3717, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x680, Time, 3720, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3452, Pack SOC, 80
0x683, Time, 3721, High Cell Voltage, 38696, Low Cell Voltage, 37356, Average Cell Voltage 55552
0x682, Time, 3721, Pack Amphours, 169, Internal Temp, 24
0x681, Time, 3721, Input Supply Voltage, 120, Pack Current, 0
0x051, Time, 3729, ERPM, 0, MC Input Voltage, 1
0x151, Time, 3733, AC Current, 0, DC Current, 0
0x1839F380, Time, 3830, Highest Cell Temp, 28, Average Cell Temp, 22
0x051, Time, 3851, ERPM, 0, MC Input Voltage, 1
0x251, Time, 3851, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x151, Time, 3853, AC Current, 0, DC Current, 0
0x251, Time, 3857, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 3869, ERPM, 0, MC Input Voltage, 1
0x151, Time, 3873, AC Current, 0, DC Current, 0
0x251, Time, 3877, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 3889, ERPM, 0, MC Input Voltage, 1
0x151, Time, 3893, AC Current, 0, DC Current, 0
0x251, Time, 3897, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 3909, ERPM, 0, MC Input Voltage, 1
0x151, Time, 3913, AC Current, 0, DC Current, 0
0x251, Time, 3917, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x680, Time, 3928, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3452, Pack SOC, 80
0x683, Time, 3929, High Cell Voltage, 38695, Low Cell Voltage, 37355, Average Cell Voltage 55552
0x682, Time, 3929, Pack Amphours, 169, Internal Temp, 24
0x681, Time, 3929, Input Supply Voltage, 120, Pack Current, 0
0x051, Time, 3930, ERPM, 0, MC Input Voltage, 1
0x151, Time, 3933, AC Current, 0, DC Current, 0
0x251, Time, 3937, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 3949, ERPM, 0, MC Input Voltage, 1
0x151, Time, 3953, AC Current, 0, DC Current, 0
0x251, Time, 3957, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 3969, ERPM, 0, MC Input Voltage, 1
0x151, Time, 3973, AC Current, 0, DC Current, 0
0x251, Time, 3977, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 3989, ERPM, 0, MC Input Voltage, 1
0x151, Time, 3993, AC Current, 0, DC Current, 0
0x251, Time, 3997, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 4009, ERPM, 0, MC Input Voltage, 1
0x151, Time, 4013, AC Current, 0, DC Current, 0
0x251, Time, 4017, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 4029, ERPM, 0, MC Input Voltage, 1
0x680, Time, 4032, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3452, Pack SOC, 80
0x683, Time, 4033, High Cell Voltage, 38696, Low Cell Voltage, 37355, Average Cell Voltage 55552
0x682, Time, 4033, Pack Amphours, 169, Internal Temp, 24
0x681, Time, 4033, Input Supply Voltage, 120, Pack Current, 0
0x151, Time, 4034, AC Current, 0, DC Current, 0
0x251, Time, 4037, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 4049, ERPM, 0, MC Input Voltage, 1
0x151, Time, 4053, AC Current, 0, DC Current, 0
0x251, Time, 4057, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 4069, ERPM, 0, MC Input Voltage, 1
0x151, Time, 4073, AC Current, 0, DC Current, 0
0x251, Time, 4077, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 4089, ERPM, 0, MC Input Voltage, 1
0x151, Time, 4093, AC Current, 0, DC Current, 0
0x251, Time, 4097, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x1839F380, Time, 4194, Highest Cell Temp, 28, Average Cell Temp, 23
0x051, Time, 4215, ERPM, 0, MC Input Voltage, 1
0x151, Time, 4215, AC Current, 0, DC Current, 0
0x251, Time, 4217, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 4229, ERPM, 0, MC Input Voltage, 1
0x151, Time, 4233, AC Current, 0, DC Current, 0
0x251, Time, 4237, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x680, Time, 4240, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3452, Pack SOC, 80
0x683, Time, 4241, High Cell Voltage, 38696, Low Cell Voltage, 37355, Average Cell Voltage 55552
0x682, Time, 4241, Pack Amphours, 169, Internal Temp, 24
0x681, Time, 4241, Input Supply Voltage, 120, Pack Current, 0
0x051, Time, 4249, ERPM, 0, MC Input Voltage, 1
0x151, Time, 4253, AC Current, 0, DC Current, 0
0x251, Time, 4257, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 4269, ERPM, 0, MC Input Voltage, 1
0x151, Time, 4273, AC Current, 0, DC Current, 0
0x251, Time, 4277, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 4289, ERPM, 0, MC Input Voltage, 1
0x151, Time, 4293, AC Current, 0, DC Current, 0
0x251, Time, 4297, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 4309, ERPM, 0, MC Input Voltage, 1
0x151, Time, 4313, AC Current, 0, DC Current, 0
0x251, Time, 4317, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 4329, ERPM, 0, MC Input Voltage, 1
0x151, Time, 4333, AC Current, 0, DC Current, 0
0x251, Time, 4337, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x680, Time, 4344, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3452, Pack SOC, 80
0x683, Time, 4345, High Cell Voltage, 38696, Low Cell Voltage, 37354, Average Cell Voltage 55552
0x682, Time, 4345, Pack Amphours, 169, Internal Temp, 24
0x681, Time, 4345, Input Supply Voltage, 120, Pack Current, 0
0x051, Time, 4349, ERPM, 0, MC Input Voltage, 1
0x151, Time, 4353, AC Current, 0, DC Current, 0
0x251, Time, 4357, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 4369, ERPM, 0, MC Input Voltage, 1
0x151, Time, 4373, AC Current, 0, DC Current, 0
0x251, Time, 4377, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 4389, ERPM, 0, MC Input Voltage, 1
0x151, Time, 4393, AC Current, 0, DC Current, 0
0x251, Time, 4397, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 4409, ERPM, 0, MC Input Voltage, 1
0x151, Time, 4413, AC Current, 0, DC Current, 0
0x251, Time, 4417, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 4429, ERPM, 0, MC Input Voltage, 1
0x151, Time, 4433, AC Current, 0, DC Current, 0
0x251, Time, 4437, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x1839F380, Time, 4538, Highest Cell Temp, 28, Average Cell Temp, 24
0x680, Time, 4558, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3452, Pack SOC, 80
0x683, Time, 4558, High Cell Voltage, 38696, Low Cell Voltage, 37355, Average Cell Voltage 55552
0x251, Time, 4558, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 4569, ERPM, 0, MC Input Voltage, 1
0x151, Time, 4573, AC Current, 0, DC Current, 0
0x251, Time, 4577, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 4589, ERPM, 0, MC Input Voltage, 1
0x151, Time, 4593, AC Current, 0, DC Current, 0
0x251, Time, 4597, Controller Temp, 370, Motor Temp, 389, Fault Code, 2
0x051, Time, 4609, ERPM, 0, MC Input Voltage, 1
0x151, Time, 4613, AC Current, 0, DC Current, 0
0x251, Time, 4617, Controller Temp, 370, Motor Temp, 389, Fault Code, 2
0x051, Time, 4629, ERPM, 0, MC Input Voltage, 1
0x151, Time, 4633, AC Current, 0, DC Current, 0
0x251, Time, 4637, Controller Temp, 370, Motor Temp, 389, Fault Code, 2
0x051, Time, 4649, ERPM, 0, MC Input Voltage, 1
0x151, Time, 4653, AC Current, 0, DC Current, 0
0x680, Time, 4656, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3452, Pack SOC, 80
0x683, Time, 4657, High Cell Voltage, 38696, Low Cell Voltage, 37356, Average Cell Voltage 55552
0x682, Time, 4657, Pack Amphours, 169, Internal Temp, 24
0x681, Time, 4657, Input Supply Voltage, 119, Pack Current, 0
0x251, Time, 4658, Controller Temp, 370, Motor Temp, 389, Fault Code, 2
0x051, Time, 4669, ERPM, 0, MC Input Voltage, 1
0x151, Time, 4673, AC Current, 0, DC Current, 0
0x251, Time, 4677, Controller Temp, 370, Motor Temp, 389, Fault Code, 2
0x051, Time, 4689, ERPM, 0, MC Input Voltage, 1
0x151, Time, 4693, AC Current, 0, DC Current, 0
0x251, Time, 4697, Controller Temp, 370, Motor Temp, 389, Fault Code, 2
0x051, Time, 4709, ERPM, 0, MC Input Voltage, 1
0x151, Time, 4713, AC Current, 0, DC Current, 0
0x251, Time, 4717, Controller Temp, 370, Motor Temp, 389, Fault Code, 2
0x051, Time, 4729, ERPM, 0, MC Input Voltage, 1
0x151, Time, 4733, AC Current, 0, DC Current, 0
0x251, Time, 4737, Controller Temp, 370, Motor Temp, 389, Fault Code, 2
0x051, Time, 4749, ERPM, 0, MC Input Voltage, 1
0x151, Time, 4753, AC Current, 0, DC Current, 0
0x251, Time, 4757, Controller Temp, 370, Motor Temp, 389, Fault Code, 2
0x680, Time, 4760, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3452, Pack SOC, 80
0x683, Time, 4761, High Cell Voltage, 38696, Low Cell Voltage, 37355, Average Cell Voltage 55552
0x682, Time, 4761, Pack Amphours, 169, Internal Temp, 24
0x681, Time, 4761, Input Supply Voltage, 120, Pack Current, 0
0x051, Time, 4769, ERPM, 0, MC Input Voltage, 1
0x151, Time, 4773, AC Current, 0, DC Current, 0
0x251, Time, 4777, Controller Temp, 370, Motor Temp, 389, Fault Code, 2
0x051, Time, 4789, ERPM, 0, MC Input Voltage, 1
0x151, Time, 4793, AC Current, 0, DC Current, 0
0x251, Time, 4797, Controller Temp, 370, Motor Temp, 389, Fault Code, 2
0x1839F380, Time, 4897, Highest Cell Temp, 28, Average Cell Temp, 25
0x051, Time, 4918, ERPM, 0, MC Input Voltage, 1
0x251, Time, 4918, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 4929, ERPM, 0, MC Input Voltage, 1
0x151, Time, 4933, AC Current, 0, DC Current, 0
0x251, Time, 4937, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 4949, ERPM, 0, MC Input Voltage, 1
0x151, Time, 4953, AC Current, 0, DC Current, 0
0x251, Time, 4957, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x680, Time, 4968, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3452, Pack SOC, 80
0x683, Time, 4969, High Cell Voltage, 38696, Low Cell Voltage, 37356, Average Cell Voltage 55552
0x682, Time, 4969, Pack Amphours, 169, Internal Temp, 24
0x681, Time, 4969, Input Supply Voltage, 119, Pack Current, 0
0x051, Time, 4970, ERPM, 0, MC Input Voltage, 1
0x151, Time, 4973, AC Current, 0, DC Current, 0
0x251, Time, 4977, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 4989, ERPM, 0, MC Input Voltage, 1
0x151, Time, 4993, AC Current, 0, DC Current, 0
0x251, Time, 4997, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 5009, ERPM, 0, MC Input Voltage, 1
0x151, Time, 5013, AC Current, 0, DC Current, 0
0x251, Time, 5017, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 5029, ERPM, 0, MC Input Voltage, 1
0x151, Time, 5033, AC Current, 0, DC Current, 0
0x251, Time, 5036, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 5049, ERPM, 0, MC Input Voltage, 1
0x151, Time, 5053, AC Current, 0, DC Current, 0
0x251, Time, 5057, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 5069, ERPM, 0, MC Input Voltage, 1
0x680, Time, 5072, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3452, Pack SOC, 80
0x683, Time, 5073, High Cell Voltage, 38697, Low Cell Voltage, 37356, Average Cell Voltage 55552
0x682, Time, 5073, Pack Amphours, 169, Internal Temp, 24
0x681, Time, 5073, Input Supply Voltage, 120, Pack Current, 0
0x151, Time, 5074, AC Current, 0, DC Current, 0
0x251, Time, 5077, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 5089, ERPM, 0, MC Input Voltage, 1
0x151, Time, 5093, AC Current, 0, DC Current, 0
0x251, Time, 5097, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 5109, ERPM, 0, MC Input Voltage, 1
0x151, Time, 5113, AC Current, 0, DC Current, 0
0x251, Time, 5117, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 5129, ERPM, 0, MC Input Voltage, 1
0x151, Time, 5133, AC Current, 0, DC Current, 0
0x251, Time, 5137, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x1839F380, Time, 5241, Highest Cell Temp, 28, Average Cell Temp, 26
0x051, Time, 5262, ERPM, 0, MC Input Voltage, 2
0x151, Time, 5262, AC Current, 0, DC Current, 0
0x051, Time, 5269, ERPM, 0, MC Input Voltage, 1
0x151, Time, 5273, AC Current, 0, DC Current, 0
0x251, Time, 5276, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x680, Time, 5280, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3452, Pack SOC, 80
0x683, Time, 5281, High Cell Voltage, 38696, Low Cell Voltage, 37356, Average Cell Voltage 55552
0x682, Time, 5281, Pack Amphours, 169, Internal Temp, 24
0x681, Time, 5281, Input Supply Voltage, 119, Pack Current, 0
0x051, Time, 5289, ERPM, 0, MC Input Voltage, 1
0x151, Time, 5293, AC Current, 0, DC Current, 0
0x251, Time, 5296, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 5309, ERPM, 0, MC Input Voltage, 1
0x151, Time, 5313, AC Current, 0, DC Current, 0
0x251, Time, 5316, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 5329, ERPM, 0, MC Input Voltage, 1
0x151, Time, 5333, AC Current, 0, DC Current, 0
0x251, Time, 5337, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 5349, ERPM, 0, MC Input Voltage, 1
0x151, Time, 5353, AC Current, 0, DC Current, 0
0x251, Time, 5356, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 5369, ERPM, 0, MC Input Voltage, 1
0x151, Time, 5373, AC Current, 0, DC Current, 0
0x251, Time, 5377, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x680, Time, 5384, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3452, Pack SOC, 80
0x683, Time, 5385, High Cell Voltage, 38697, Low Cell Voltage, 37355, Average Cell Voltage 55552
0x682, Time, 5385, Pack Amphours, 169, Internal Temp, 24
0x681, Time, 5385, Input Supply Voltage, 120, Pack Current, 0
0x051, Time, 5389, ERPM, 0, MC Input Voltage, 1
0x151, Time, 5393, AC Current, 0, DC Current, 0
0x251, Time, 5396, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 5409, ERPM, 0, MC Input Voltage, 1
0x151, Time, 5413, AC Current, 0, DC Current, 0
0x251, Time, 5417, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 5429, ERPM, 0, MC Input Voltage, 1
0x151, Time, 5433, AC Current, 0, DC Current, 0
0x251, Time, 5436, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 5449, ERPM, 0, MC Input Voltage, 1
0x151, Time, 5453, AC Current, 0, DC Current, 0
0x251, Time, 5456, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 5469, ERPM, 0, MC Input Voltage, 1
0x151, Time, 5473, AC Current, 0, DC Current, 0
0x251, Time, 5476, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x680, Time, 5488, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3452, Pack SOC, 80
0x683, Time, 5489, High Cell Voltage, 38697, Low Cell Voltage, 37356, Average Cell Voltage 55552
0x682, Time, 5489, Pack Amphours, 169, Internal Temp, 24
0x681, Time, 5489, Input Supply Voltage, 120, Pack Current, 0
0x1839F380, Time, 5586, Highest Cell Temp, 28, Average Cell Temp, 26
0x151, Time, 5607, AC Current, 0, DC Current, 0
0x251, Time, 5607, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 5607, ERPM, 0, MC Input Voltage, 1
0x051, Time, 5609, ERPM, 0, MC Input Voltage, 1
0x151, Time, 5613, AC Current, 0, DC Current, 0
0x251, Time, 5617, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 5629, ERPM, 0, MC Input Voltage, 1
0x151, Time, 5633, AC Current, 0, DC Current, 0
0x251, Time, 5636, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 5649, ERPM, 0, MC Input Voltage, 1
0x151, Time, 5653, AC Current, 0, DC Current, 0
0x251, Time, 5656, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 5669, ERPM, 0, MC Input Voltage, 1
0x151, Time, 5673, AC Current, 0, DC Current, 0
0x251, Time, 5676, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 5689, ERPM, 0, MC Input Voltage, 1
0x151, Time, 5693, AC Current, 0, DC Current, 0
0x680, Time, 5696, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3452, Pack SOC, 80
0x683, Time, 5697, High Cell Voltage, 38696, Low Cell Voltage, 37356, Average Cell Voltage 55552
0x682, Time, 5697, Pack Amphours, 169, Internal Temp, 24
0x681, Time, 5697, Input Supply Voltage, 120, Pack Current, 0
0x251, Time, 5698, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 5709, ERPM, 0, MC Input Voltage, 1
0x151, Time, 5713, AC Current, 0, DC Current, 0
0x251, Time, 5716, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 5729, ERPM, 0, MC Input Voltage, 1
0x151, Time, 5733, AC Current, 0, DC Current, 0
0x251, Time, 5736, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 5749, ERPM, 0, MC Input Voltage, 1
0x151, Time, 5753, AC Current, 0, DC Current, 0
0x251, Time, 5756, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 5769, ERPM, 0, MC Input Voltage, 1
0x151, Time, 5773, AC Current, 0, DC Current, 0
0x251, Time, 5776, Controller Temp, 370, Motor Temp, 390, Fault Code, 2
0x051, Time, 5789, ERPM, 0, MC Input Voltage, 1
0x151, Time, 5793, AC Current, 0, DC Current, 0
0x251, Time, 5796, Controller Temp, 370, Motor Temp, 389, Fault Code, 2
0x680, Time, 5800, Relay State 1, 0x10, Relay State 2, 0x41, Failsafe Status 1, 0x0, Failsafe Status 2, 0x0, Pack Instant Voltage, 3452, Pack SOC, 80
0x683, Time, 5801, High Cell Voltage, 38697, Low Cell Voltage, 37357, Average Cell Voltage 55808
0x682, Time, 5801, Pack Amphours, 169, Internal Temp, 24
0x681, Time, 5801, Input Supply Voltage, 120, Pack Current, 0
0x051, Time, 5809, ERPM, 0, MC Input Voltage, 1
